order_id,order_date,customer,region,category,product,quantity,unit_price,revenue
2529,2024-12-08,Customer 23,West,Books,Fiction Novel,1,20.35,31.86
2314,2024-10-21,Customer 42,South,Electronics,4K Monitor,3,114.66,343.98
2052,2024-08-20,Customer 48,West,Home & Kitchen,Blender,2,86.72,173.44
1955,2024-08-01,Customer 39,East,Apparel,Wool Sweater,1,44.86,44.86
1799,2024-06-22,Customer 2,West,Electronics,Bluetooth Speaker,1,147.8,147.8
2496,2024-12-01,Customer 26,East,Sports,Yoga Mat,3,58.17,249.79
2435,2024-11-17,Customer 28,North,Electronics,Bluetooth Speaker,2,111.51,377.63
1915,2024-07-22,Customer 59,West,Home & Kitchen,Coffee Maker,2,71.7,143.4
1611,2024-05-08,Customer 20,North,Electronics,Wireless Earbuds,1,97.3,97.3
2271,2024-10-10,Customer 47,South,Apparel,Running Shoes,3,41.54,124.62
2014,2024-08-13,Customer 12,East,Home & Kitchen,Cookware Set,4,74.43,297.72
2141,2024-09-11,Customer 11,West,Apparel,Wool Sweater,2,48.11,96.22
1869,2024-07-10,Customer 9,North,Sports,Dumbbell Set,2,44.45,88.9
1128,2024-01-29,Customer 10,South,Home & Kitchen,Air Fryer,4,69.33,277.32
1008,2024-01-02,Customer 30,South,Home & Kitchen,Blender,2,56.41,112.82
1311,2024-03-05,Customer 53,South,Sports,Yoga Mat,2,68.43,136.86
2583,2024-12-21,Customer 12,South,Electronics,Wireless Earbuds,4,104.94,588.18
2326,2024-10-23,Customer 32,East,Apparel,Cotton T-Shirt,3,51.88,155.64
1526,2024-04-19,Customer 6,East,Electronics,Bluetooth Speaker,2,125.93,251.86
2169,2024-09-18,Customer 57,North,Electronics,Wireless Earbuds,2,147.46,294.92
1805,2024-06-23,Customer 6,West,Home & Kitchen,Cookware Set,1,79.48,79.48
1206,2024-02-13,Customer 49,South,Books,Fiction Novel,2,21.43,42.86
2623,2024-12-28,Customer 47,East,Sports,Dumbbell Set,1,53.59,73.42
1997,2024-08-09,Customer 30,South,Books,Cookbook,4,21.98,87.92
2287,2024-10-14,Customer 16,North,Apparel,Wool Sweater,1,39.83,39.83
1720,2024-06-02,Customer 6,North,Home & Kitchen,Air Fryer,3,79.54,238.62
1203,2024-02-13,Customer 48,North,Home & Kitchen,Cookware Set,1,73.05,73.05
1054,2024-01-13,Customer 28,North,Sports,Yoga Mat,2,69.8,139.6
2216,2024-09-28,Customer 12,East,Electronics,Wireless Earbuds,4,142.11,568.44
1488,2024-04-12,Customer 12,South,Books,Cookbook,1,14.52,14.52
1540,2024-04-22,Customer 53,West,Electronics,Laptop Stand,2,131.12,262.24
2069,2024-08-25,Customer 44,East,Apparel,Cotton T-Shirt,2,37.69,75.38
1679,2024-05-24,Customer 14,North,Apparel,Wool Sweater,4,48.79,195.16
1189,2024-02-10,Customer 46,East,Apparel,Denim Jacket,4,41.96,167.84
1108,2024-01-25,Customer 43,West,Sports,Dumbbell Set,3,64.23,192.69
1537,2024-04-21,Customer 40,West,Sports,Dumbbell Set,2,64.5,129.0
1521,2024-04-19,Customer 34,North,Apparel,Denim Jacket,1,43.46,43.46
2154,2024-09-14,Customer 44,East,Electronics,Bluetooth Speaker,1,144.6,144.6
1550,2024-04-24,Customer 9,South,Home & Kitchen,Coffee Maker,4,56.65,226.6
1022,2024-01-06,Customer 56,West,Home & Kitchen,Air Fryer,1,62.32,62.32
1838,2024-07-01,Customer 10,South,Electronics,Bluetooth Speaker,2,126.88,253.76
1376,2024-03-19,Customer 15,North,Electronics,4K Monitor,2,125.68,251.36
2119,2024-09-05,Customer 9,East,Sports,Dumbbell Set,1,69.23,69.23
1594,2024-05-04,Customer 4,East,Apparel,Wool Sweater,2,48.96,97.92
2464,2024-11-24,Customer 20,South,Books,Biography,4,20.23,143.6
1205,2024-02-13,Customer 36,South,Home & Kitchen,Cookware Set,4,82.28,329.12
1093,2024-01-21,Customer 5,North,Books,Biography,2,14.69,29.38
1224,2024-02-16,Customer 19,South,Books,Fiction Novel,4,22.91,91.64
2294,2024-10-16,Customer 11,East,Books,Cookbook,4,17.83,71.32
2166,2024-09-17,Customer 40,East,Home & Kitchen,Blender,1,71.43,71.43
2022,2024-08-14,Customer 24,North,Books,Cookbook,3,21.31,63.93
2379,2024-11-03,Customer 4,South,Sports,Dumbbell Set,4,61.45,326.0
1440,2024-04-03,Customer 5,North,Home & Kitchen,Coffee Maker,2,67.31,134.62
2477,2024-11-27,Customer 49,East,Books,Fiction Novel,3,21.14,112.29
1588,2024-05-02,Customer 1,South,Sports,Yoga Mat,2,62.2,124.4
1446,2024-04-04,Customer 28,South,Home & Kitchen,Air Fryer,2,67.63,135.26
1871,2024-07-10,Customer 11,West,Home & Kitchen,Coffee Maker,2,86.91,173.82
1880,2024-07-13,Customer 24,North,Apparel,Wool Sweater,2,47.32,94.64
1092,2024-01-21,Customer 28,North,Home & Kitchen,Cookware Set,4,63.6,254.4
1567,2024-04-29,Customer 8,North,Apparel,Denim Jacket,1,43.28,43.28
2102,2024-09-01,Customer 15,East,Electronics,Laptop Stand,4,118.26,473.04
1270,2024-02-26,Customer 40,South,Books,Self-Help Guide,4,17.01,68.04
2151,2024-09-13,Customer 29,South,Books,Biography,3,14.97,44.91
2369,2024-11-01,,East,Apparel,Wool Sweater,4,53.05,279.08
2488,2024-11-29,Customer 15,North,Sports,Dumbbell Set,3,50.3,244.61
1075,2024-01-17,Customer 27,North,Books,Fiction Novel,1,17.78,17.78
2533,2024-12-09,Customer 3,North,Books,Self-Help Guide,4,20.23,130.63
1654,2024-05-19,Customer 46,West,Home & Kitchen,Air Fryer,4,65.04,260.16
2248,2024-10-05,Customer 15,North,Home & Kitchen,Cookware Set,2,68.36,136.72
2625,2024-12-29,Customer 53,North,Sports,Yoga Mat,2,65.69,215.12
2288,2024-10-14,,North,Books,Cookbook,3,18.34,55.02
1707,2024-05-30,Customer 36,North,Sports,Cycling Helmet,4,67.51,270.04
2332,2024-10-24,Customer 35,East,Books,Biography,4,23.1,92.4
1560,2024-04-27,Customer 50,North,Home & Kitchen,Blender,1,79.61,79.61
2610,2024-12-26,Customer 6,East,Sports,Dumbbell Set,1,50.38,88.57
1884,2024-07-14,Customer 39,South,Apparel,Wool Sweater,3,45.07,135.21
2183,2024-09-21,Customer 10,South,Home & Kitchen,Blender,3,64.23,192.69
2629,2024-12-29,Customer 29,West,Home & Kitchen,Blender,4,74.93,521.38
2516,2024-12-05,Customer 57,South,Apparel,Running Shoes,2,49.37,175.14
1246,2024-02-21,Customer 38,East,Electronics,Wireless Earbuds,1,105.35,105.35
2510,2024-12-04,Customer 29,West,Books,Cookbook,1,23.25,34.82
2140,2024-09-11,Customer 19,South,Sports,Tennis Racket,4,52.2,208.8
1469,2024-04-08,Customer 18,West,Books,Cookbook,4,16.45,65.8
2622,2024-12-28,Customer 48,East,Electronics,Bluetooth Speaker,3,110.63,488.48
2499,2024-12-02,Customer 60,North,Books,Cookbook,4,18.61,125.07
2240,2024-10-04,Customer 12,East,Books,Self-Help Guide,1,18.49,18.49
1130,2024-01-29,Customer 43,North,Home & Kitchen,Cookware Set,2,86.11,172.22
2372,2024-11-02,Customer 50,West,Apparel,Cotton T-Shirt,1,45.44,64.32
1024,2024-01-06,Customer 25,West,Electronics,4K Monitor,1,98.28,98.28
1583,2024-05-02,Customer 32,South,Electronics,Wireless Earbuds,2,116.13,232.26
1391,2024-03-24,Customer 36,East,Sports,Dumbbell Set,4,52.19,208.76
2031,2024-08-16,Customer 30,East,Apparel,Denim Jacket,3,36.95,110.85
1807,2024-06-23,Customer 26,East,Sports,Yoga Mat,2,46.4,92.8
2493,2024-11-30,Customer 50,West,Books,Self-Help Guide,4,15.66,110.71
1935,2024-07-26,Customer 59,West,Books,Self-Help Guide,4,21.54,86.16
1025,2024-01-06,Customer 35,West,Apparel,Wool Sweater,2,48.32,96.64
1155,2024-02-04,Customer 1,West,Books,Cookbook,1,15.87,15.87
2557,2024-12-15,Customer 6,South,Home & Kitchen,Air Fryer,1,81.74,111.27
2559,2024-12-15,Customer 51,East,Apparel,Running Shoes,4,44.56,306.98
2036,2024-08-17,Customer 6,East,Electronics,Laptop Stand,4,124.6,498.4
1542,2024-04-22,Customer 20,North,Sports,Cycling Helmet,2,66.02,132.04
1236,2024-02-19,Customer 16,East,Apparel,Running Shoes,4,58.31,233.24
2322,2024-10-22,Customer 43,North,Electronics,4K Monitor,3,152.44,457.32
1842,2024-07-01,Customer 9,North,Home & Kitchen,Blender,2,83.32,166.64
2221,2024-09-29,Customer 21,North,Sports,Yoga Mat,1,50.84,50.84
1706,2024-05-29,Customer 13,North,Apparel,Wool Sweater,4,41.55,166.2
2311,2024-10-20,Customer 41,North,Electronics,Wireless Earbuds,1,146.22,146.22
1445,2024-04-03,Customer 36,South,Apparel,Denim Jacket,1,45.14,45.14
2309,2024-10-20,Customer 30,North,Apparel,Cotton T-Shirt,1,37.08,37.08
2471,2024-11-25,Customer 42,West,Apparel,Running Shoes,2,57.66,159.36
2209,2024-09-26,Customer 18,South,Sports,Yoga Mat,4,66.53,266.12
1927,2024-07-24,Customer 36,West,Books,Biography,3,21.2,63.6
1179,2024-02-08,Customer 24,North,Electronics,Bluetooth Speaker,1,153.77,153.77
1629,2024-05-12,Customer 43,West,Books,Self-Help Guide,4,14.61,58.44
2473,2024-11-26,Customer 47,South,Home & Kitchen,Blender,2,86.58,275.97
2454,2024-11-21,Customer 5,North,Home & Kitchen,Coffee Maker,1,66.75,104.63
1010,2024-01-03,Customer 38,North,Apparel,Denim Jacket,4,39.48,157.92
1354,2024-03-14,Customer 22,West,Home & Kitchen,Coffee Maker,1,65.84,65.84
1067,2024-01-16,Customer 36,East,Home & Kitchen,Cookware Set,1,69.32,69.32
2082,2024-08-27,Customer 29,West,Sports,Cycling Helmet,4,45.5,182.0
2037,2024-08-18,Customer 42,East,Home & Kitchen,Coffee Maker,4,80.94,323.76
1145,2024-02-01,Customer 54,East,Apparel,Running Shoes,3,40.57,121.71
2237,2024-10-02,Customer 43,South,Apparel,Cotton T-Shirt,4,37.12,148.48
1415,2024-03-29,Customer 29,South,Books,Cookbook,3,20.21,60.63
1392,2024-03-24,Customer 32,South,Sports,Cycling Helmet,3,52.99,158.97
1506,2024-04-15,Customer 59,North,Apparel,Wool Sweater,3,57.99,173.97
1300,2024-03-03,Customer 25,West,Books,Fiction Novel,3,15.06,45.18
1523,2024-04-19,Customer 42,South,Home & Kitchen,Blender,2,82.37,164.74
2586,2024-12-22,Customer 56,North,Sports,Dumbbell Set,1,44.07,68.63
2228,2024-09-30,Customer 34,South,Apparel,Running Shoes,2,42.98,85.96
1437,2024-04-02,Customer 28,East,Sports,Dumbbell Set,3,69.9,209.7
2267,2024-10-09,Customer 25,East,Apparel,Cotton T-Shirt,1,47.95,47.95
1956,2024-08-01,Customer 22,West,Apparel,Cotton T-Shirt,2,56.54,113.08
1962,2024-08-02,Customer 9,West,Home & Kitchen,Cookware Set,1,60.8,60.8
2157,2024-09-15,Customer 41,North,Books,Fiction Novel,1,14.82,14.82
1138,2024-01-31,Customer 60,North,Home & Kitchen,Air Fryer,2,84.98,169.96
2380,2024-11-03,Customer 30,West,Apparel,Running Shoes,4,49.98,330.54
1195,2024-02-11,Customer 27,East,Home & Kitchen,Cookware Set,1,76.4,76.4
2630,2024-12-29,Customer 29,West,Sports,Cycling Helmet,4,57.85,370.98
2568,2024-12-18,Customer 19,East,Sports,Dumbbell Set,4,57.91,400.97
1449,2024-04-04,Customer 46,South,Apparel,Cotton T-Shirt,2,54.25,108.5
1959,2024-08-01,Customer 8,West,Home & Kitchen,Blender,1,57.98,57.98
2304,2024-10-19,Customer 38,West,Apparel,Running Shoes,2,50.61,101.22
2117,2024-09-05,Customer 9,West,Sports,Dumbbell Set,2,59.33,118.66
2100,2024-09-01,Customer 34,North,Electronics,Laptop Stand,4,130.39,521.56
1174,2024-02-07,Customer 3,South,Books,Self-Help Guide,3,22.02,66.06
1222,2024-02-16,Customer 56,North,Sports,Cycling Helmet,4,55.31,221.24
1254,2024-02-23,Customer 59,South,Apparel,Wool Sweater,4,55.49,221.96
2495,2024-12-01,Customer 8,West,Electronics,4K Monitor,4,136.21,845.07
1385,2024-03-22,Customer 57,South,Electronics,4K Monitor,4,110.02,440.08
1979,2024-08-05,Customer 5,North,Electronics,Bluetooth Speaker,2,97.52,195.04
2542,2024-12-11,Customer 8,West,Books,Cookbook,3,18.07,80.11
1903,2024-07-19,Customer 16,South,Sports,Dumbbell Set,4,48.92,195.68
2474,2024-11-26,Customer 26,South,Sports,Tennis Racket,2,50.79,177.98
1034,2024-01-08,Customer 44,North,Books,Self-Help Guide,1,16.19,16.19
1711,2024-05-31,Customer 13,North,Apparel,Cotton T-Shirt,4,49.94,199.76
2375,2024-11-02,Customer 46,South,Apparel,Denim Jacket,3,37.58,186.41
1837,2024-07-01,Customer 53,North,Electronics,4K Monitor,4,153.19,612.76
2482,2024-11-27,Customer 60,East,Books,Biography,2,21.91,67.57
1265,2024-02-26,Customer 59,South,Apparel,Denim Jacket,2,37.28,74.56
1557,2024-04-27,Customer 36,North,Apparel,Running Shoes,1,53.61,53.61
1089,2024-01-20,Customer 55,East,Electronics,4K Monitor,4,151.23,604.92
2434,2024-11-16,Customer 32,North,Sports,Tennis Racket,2,48.7,143.86
1777,2024-06-17,Customer 36,East,Electronics,Wireless Earbuds,1,100.89,100.89
1919,2024-07-23,Customer 30,West,Home & Kitchen,Air Fryer,4,66.86,267.44
2253,2024-10-07,Customer 42,West,Home & Kitchen,Coffee Maker,4,86.93,347.72
1855,2024-07-06,Customer 5,East,Apparel,Denim Jacket,1,53.04,53.04
1000,2024-01-01,Customer 35,West,Sports,Cycling Helmet,4,50.19,200.76
2491,2024-11-30,Customer 4,North,Apparel,Cotton T-Shirt,1,51.84,82.21
1822,2024-06-27,Customer 11,South,Electronics,4K Monitor,4,98.79,395.16
1613,2024-05-09,Customer 1,West,Apparel,Cotton T-Shirt,4,55.13,220.52
1005,2024-01-01,Customer 60,South,Sports,Cycling Helmet,2,48.41,96.82
1342,2024-03-12,Customer 12,South,Electronics,Laptop Stand,2,149.4,298.8
2040,2024-08-18,Customer 13,West,Home & Kitchen,Coffee Maker,4,61.56,246.24
1101,2024-01-23,Customer 24,West,Home & Kitchen,Blender,4,86.57,346.28
1876,2024-07-11,Customer 56,West,Apparel,Running Shoes,2,43.44,86.88
1039,2024-01-10,Customer 57,South,Sports,Tennis Racket,4,55.32,221.28
1528,2024-04-20,Customer 27,West,Books,Cookbook,1,19.15,19.15
1665,2024-05-21,Customer 12,West,Sports,Tennis Racket,1,50.52,50.52
1452,2024-04-04,Customer 45,South,Apparel,Denim Jacket,1,50.78,50.78
1780,2024-06-18,Customer 27,North,Apparel,Cotton T-Shirt,3,50.4,151.2
1660,2024-05-20,Customer 26,East,Books,Fiction Novel,1,17.59,17.59
1124,2024-01-28,Customer 49,South,Electronics,Bluetooth Speaker,1,133.22,133.22
1177,2024-02-08,Customer 18,West,Sports,Tennis Racket,3,61.48,184.44
1136,2024-01-30,Customer 54,South,Apparel,Denim Jacket,2,51.42,102.84
1336,2024-03-11,Customer 43,East,Sports,Dumbbell Set,4,70.61,282.44
1118,2024-01-27,Customer 4,South,Books,Cookbook,3,19.11,57.33
2619,2024-12-27,Customer 13,East,Home & Kitchen,Air Fryer,3,90.8,449.43
2171,2024-09-19,Customer 54,North,Home & Kitchen,Blender,1,84.97,84.97
2523,2024-12-07,Customer 32,West,Home & Kitchen,Cookware Set,3,67.52,340.42
1505,2024-04-15,Customer 4,North,Apparel,Running Shoes,3,54.15,162.45
2376,2024-11-02,Customer 53,East,Home & Kitchen,Coffee Maker,4,58.55,305.89
1617,2024-05-10,Customer 14,West,Sports,Cycling Helmet,4,63.15,252.6
1351,2024-03-14,Customer 7,West,Books,Cookbook,1,18.54,18.54
1624,2024-05-11,Customer 57,South,Home & Kitchen,Coffee Maker,2,87.32,174.64
1192,2024-02-11,Customer 5,North,Electronics,Wireless Earbuds,1,153.21,153.21
2522,2024-12-07,Customer 54,North,Sports,Cycling Helmet,2,68.1,178.27
2115,2024-09-04,Customer 25,West,Books,Fiction Novel,4,17.09,68.36
2423,2024-11-13,Customer 39,West,Home & Kitchen,Blender,3,84.09,391.71
1914,2024-07-21,Customer 13,East,Apparel,Cotton T-Shirt,1,45.32,45.32
1135,2024-01-30,Customer 17,West,Home & Kitchen,Cookware Set,4,69.2,276.8
1244,2024-02-21,Customer 39,North,Sports,Tennis Racket,4,52.75,211.0
1460,2024-04-06,Customer 12,North,Home & Kitchen,Coffee Maker,2,68.73,137.46
1041,2024-01-10,Customer 45,West,Home & Kitchen,Blender,2,84.21,168.42
1723,2024-06-04,Customer 3,South,Electronics,4K Monitor,4,123.87,495.48
1698,2024-05-28,Customer 30,North,Sports,Tennis Racket,3,51.22,153.66
1636,2024-05-14,Customer 25,East,Apparel,Running Shoes,2,55.24,110.48
1358,2024-03-15,Customer 43,South,Apparel,Cotton T-Shirt,3,57.59,172.77
2029,2024-08-15,Customer 39,South,Electronics,Laptop Stand,1,113.75,113.75
1297,2024-03-03,Customer 29,East,Apparel,Wool Sweater,1,42.41,42.41
2148,2024-09-13,,East,Electronics,4K Monitor,3,118.97,356.91
2410,2024-11-09,Customer 18,East,Apparel,Denim Jacket,4,48.61,253.78
1758,2024-06-13,Customer 47,West,Apparel,Denim Jacket,2,54.77,109.54
1517,2024-04-17,Customer 4,West,Home & Kitchen,Cookware Set,2,80.96,161.92
2635,2024-12-31,Customer 16,South,Sports,Dumbbell Set,3,49.72,235.29
1558,2024-04-27,Customer 48,North,Home & Kitchen,Blender,3,87.53,262.59
2193,2024-09-23,Customer 41,South,Sports,Dumbbell Set,1,62.78,62.78
1813,2024-06-25,Customer 49,North,Books,Fiction Novel,4,22.78,91.12
1618,2024-05-10,Customer 55,South,Home & Kitchen,Blender,2,64.67,129.34
1465,2024-04-08,Customer 11,East,Sports,Dumbbell Set,4,65.5,262.0
1410,2024-03-27,Customer 28,West,Sports,Cycling Helmet,1,57.61,57.61
2160,2024-09-16,Customer 19,East,Books,Biography,1,18.35,18.35
2448,2024-11-20,Customer 20,North,Electronics,4K Monitor,1,141.27,219.54
2604,2024-12-25,Customer 22,South,Apparel,Running Shoes,4,40.17,260.22
2150,2024-09-13,,South,Books,Self-Help Guide,3,16.03,48.09
1038,2024-01-10,Customer 54,West,Books,Self-Help Guide,4,19.63,78.52
1678,2024-05-23,Customer 29,South,Electronics,Wireless Earbuds,2,143.85,287.7
1079,2024-01-17,Customer 16,South,Books,Fiction Novel,3,21.13,63.39
2430,2024-11-15,Customer 56,North,Apparel,Running Shoes,3,56.36,284.98
1686,2024-05-25,Customer 12,South,Sports,Cycling Helmet,2,54.92,109.84
1491,2024-04-13,Customer 56,West,Apparel,Running Shoes,4,49.95,199.8
1824,2024-06-27,Customer 5,North,Electronics,Wireless Earbuds,3,101.35,304.05
2501,2024-12-03,Customer 40,North,Books,Fiction Novel,1,20.08,34.47
1899,2024-07-18,Customer 44,East,Home & Kitchen,Coffee Maker,4,66.25,265.0
1527,2024-04-20,Customer 46,South,Sports,Yoga Mat,2,61.34,122.68
1682,2024-05-24,Customer 53,East,Books,Self-Help Guide,1,21.23,21.23
1759,2024-06-14,Customer 55,South,Home & Kitchen,Air Fryer,2,63.47,126.94
2400,2024-11-07,Customer 13,West,Apparel,Denim Jacket,2,42.59,141.24
2065,2024-08-23,Customer 7,North,Electronics,Wireless Earbuds,2,128.67,257.34
2120,2024-09-05,Customer 50,East,Home & Kitchen,Blender,2,77.28,154.56
2110,2024-09-03,Customer 25,South,Apparel,Running Shoes,3,39.44,118.32
1693,2024-05-26,Customer 37,East,Apparel,Wool Sweater,3,49.81,149.43
2466,2024-11-25,Customer 32,North,Sports,Yoga Mat,4,52.95,380.3
1420,2024-03-29,Customer 59,South,Home & Kitchen,Cookware Set,3,86.25,258.75
1831,2024-06-29,Customer 13,East,Home & Kitchen,Cookware Set,2,81.16,162.32
2208,2024-09-25,Customer 14,North,Apparel,Cotton T-Shirt,4,56.48,225.92
2239,2024-10-03,Customer 18,East,Sports,Cycling Helmet,4,60.74,242.96
2463,2024-11-24,Customer 14,North,Home & Kitchen,Air Fryer,2,76.61,216.42
2574,2024-12-20,Customer 14,North,Sports,Tennis Racket,4,70.42,478.49
1590,2024-05-03,Customer 44,East,Electronics,Laptop Stand,3,122.65,367.95
2377,2024-11-02,Customer 6,North,Sports,Tennis Racket,4,70.85,423.17
1457,2024-04-06,Customer 43,East,Sports,Yoga Mat,2,63.85,127.7
1766,2024-06-16,Customer 28,South,Electronics,4K Monitor,4,128.3,513.2
1111,2024-01-25,Customer 10,East,Books,Biography,2,15.22,30.44
1911,2024-07-21,Customer 47,South,Sports,Yoga Mat,4,54.65,218.6
1406,2024-03-27,Customer 42,South,Electronics,Laptop Stand,1,102.11,102.11
2051,2024-08-20,Customer 13,North,Books,Fiction Novel,1,18.02,18.02
2217,2024-09-28,Customer 54,West,Sports,Yoga Mat,2,45.24,90.48
1479,2024-04-11,Customer 52,South,Apparel,Cotton T-Shirt,3,51.17,153.51
2433,2024-11-16,Customer 22,East,Home & Kitchen,Cookware Set,3,70.9,335.7
2081,2024-08-27,Customer 5,South,Sports,Tennis Racket,3,71.15,213.45
1102,2024-01-23,Customer 16,North,Sports,Dumbbell Set,1,47.11,47.11
1454,2024-04-05,Customer 3,East,Electronics,Laptop Stand,4,112.07,448.28
2345,2024-10-26,Customer 14,East,Sports,Dumbbell Set,2,69.53,139.06
2130,2024-09-08,Customer 14,West,Sports,Cycling Helmet,1,49.83,49.83
1663,2024-05-21,Customer 17,South,Apparel,Denim Jacket,2,46.39,92.78
2603,2024-12-24,Customer 31,East,Sports,Dumbbell Set,2,46.05,162.35
1874,2024-07-11,Customer 29,South,Books,Biography,3,17.37,52.11
2531,2024-12-08,,South,Sports,Yoga Mat,1,66.38,93.74
1742,2024-06-09,Customer 31,West,Books,Fiction Novel,2,16.11,32.22
2427,2024-11-15,Customer 11,East,Books,Fiction Novel,2,14.77,39.15
1756,2024-06-12,Customer 37,West,Sports,Dumbbell Set,4,65.7,262.8
2262,2024-10-08,Customer 51,East,Home & Kitchen,Coffee Maker,1,68.26,68.26
1053,2024-01-12,Customer 19,North,Electronics,Wireless Earbuds,3,105.96,317.88
2558,2024-12-15,Customer 52,North,Electronics,Wireless Earbuds,4,111.34,798.73
2409,2024-11-09,Customer 41,West,Books,Fiction Novel,1,14.5,21.31
1114,2024-01-25,Customer 14,West,Sports,Tennis Racket,2,55.41,110.82
1068,2024-01-16,Customer 40,North,Books,Fiction Novel,3,17.79,53.37
2403,2024-11-08,Customer 8,West,Sports,Tennis Racket,1,48.74,63.57
1546,2024-04-23,Customer 42,West,Sports,Dumbbell Set,4,70.82,283.28
1717,2024-06-02,Customer 59,West,Books,Fiction Novel,3,22.49,67.47
2535,2024-12-10,Customer 48,East,Electronics,Laptop Stand,4,103.19,589.66
1726,2024-06-04,Customer 59,East,Sports,Yoga Mat,2,50.8,101.6
1333,2024-03-11,Customer 18,North,Electronics,Bluetooth Speaker,4,149.62,598.48
1649,2024-05-18,Customer 43,East,Sports,Yoga Mat,2,63.17,126.34
1271,2024-02-27,Customer 46,South,Books,Self-Help Guide,3,17.41,52.23
2132,2024-09-08,Customer 17,East,Sports,Cycling Helmet,2,60.12,120.24
2441,2024-11-18,Customer 56,East,Home & Kitchen,Coffee Maker,3,63.76,302.87
1786,2024-06-19,Customer 50,East,Apparel,Cotton T-Shirt,2,44.54,89.08
1252,2024-02-23,Customer 42,South,Electronics,Wireless Earbuds,4,143.19,572.76
1215,2024-02-15,Customer 19,South,Apparel,Wool Sweater,3,57.05,171.15
1784,2024-06-18,Customer 6,North,Electronics,Bluetooth Speaker,2,133.38,266.76
2307,2024-10-20,Customer 19,South,Apparel,Running Shoes,1,50.53,50.53
1134,2024-01-29,,South,Home & Kitchen,Blender,2,69.01,138.02
2063,2024-08-22,Customer 50,West,Apparel,Cotton T-Shirt,4,51.02,204.08
1954,2024-07-31,Customer 60,North,Sports,Tennis Racket,4,69.93,279.72
2234,2024-10-02,Customer 58,West,Sports,Cycling Helmet,1,51.74,51.74
2028,2024-08-15,Customer 40,West,Electronics,Bluetooth Speaker,4,100.26,401.04
2129,2024-09-08,Customer 21,West,Home & Kitchen,Air Fryer,2,57.68,115.36
2106,2024-09-02,Customer 10,West,Books,Self-Help Guide,1,16.2,16.2
1658,2024-05-19,Customer 18,South,Books,Self-Help Guide,2,14.58,29.16
1127,2024-01-28,Customer 26,South,Apparel,Wool Sweater,2,53.0,106.0
2344,2024-10-26,Customer 1,West,Electronics,4K Monitor,4,132.02,528.08
2280,2024-10-12,Customer 2,South,Books,Biography,2,16.53,33.06
2200,2024-09-24,Customer 15,North,Sports,Cycling Helmet,3,71.3,213.9
2492,2024-11-30,Customer 59,North,Home & Kitchen,Coffee Maker,2,63.49,212.62
2223,2024-09-29,,North,Books,Cookbook,3,14.82,44.46
1237,2024-02-19,Customer 28,South,Apparel,Cotton T-Shirt,3,58.29,174.87
2483,2024-11-28,Customer 51,East,Home & Kitchen,Blender,3,83.04,417.61
2614,2024-12-26,Customer 38,South,Apparel,Cotton T-Shirt,2,57.7,162.24
1459,2024-04-06,Customer 27,South,Sports,Dumbbell Set,3,58.24,174.72
2538,2024-12-11,Customer 36,East,Electronics,Laptop Stand,3,142.64,580.38
1950,2024-07-30,Customer 26,South,Books,Biography,4,20.69,82.76
1055,2024-01-13,Customer 49,East,Books,Self-Help Guide,2,19.9,39.8
1769,2024-06-16,Customer 51,North,Home & Kitchen,Blender,2,86.56,173.12
1074,2024-01-17,Customer 46,South,Apparel,Wool Sweater,4,49.95,199.8
2274,2024-10-11,Customer 10,West,Home & Kitchen,Coffee Maker,4,67.01,268.04
1105,2024-01-24,,North,Home & Kitchen,Cookware Set,2,77.0,154.0
1163,2024-02-06,Customer 41,West,Sports,Cycling Helmet,2,70.19,140.38
2205,2024-09-25,Customer 47,North,Apparel,Running Shoes,1,58.19,58.19
2072,2024-08-25,Customer 33,South,Books,Cookbook,3,22.08,66.24
1461,2024-04-06,Customer 27,East,Home & Kitchen,Cookware Set,3,71.83,215.49
2270,2024-10-10,Customer 39,East,Sports,Yoga Mat,4,68.01,272.04
1639,2024-05-15,Customer 21,East,Home & Kitchen,Blender,1,63.82,63.82
2394,2024-11-06,Customer 4,West,Sports,Dumbbell Set,4,46.82,287.44
2631,2024-12-30,Customer 58,South,Electronics,Bluetooth Speaker,3,99.99,404.09
2292,2024-10-16,Customer 18,South,Electronics,Wireless Earbuds,4,127.27,509.08
1518,2024-04-17,Customer 33,East,Electronics,Laptop Stand,2,145.35,290.7
2374,2024-11-02,Customer 29,East,Apparel,Denim Jacket,2,45.22,117.67
1591,2024-05-03,Customer 57,North,Sports,Tennis Racket,2,67.73,135.46
2238,2024-10-03,Customer 3,West,Electronics,4K Monitor,1,100.17,100.17
1929,2024-07-25,Customer 14,West,Electronics,Laptop Stand,1,115.96,115.96
1230,2024-02-18,Customer 42,West,Apparel,Cotton T-Shirt,2,43.27,86.54
1770,2024-06-16,Customer 51,East,Sports,Dumbbell Set,2,59.91,119.82
1412,2024-03-28,Customer 45,East,Home & Kitchen,Cookware Set,3,80.46,241.38
2549,2024-12-13,Customer 12,South,Electronics,Bluetooth Speaker,4,134.62,827.1
1987,2024-08-07,Customer 18,South,Electronics,Bluetooth Speaker,1,100.68,100.68
1555,2024-04-26,Customer 57,South,Books,Cookbook,2,19.48,38.96
1543,2024-04-22,Customer 53,West,Apparel,Wool Sweater,3,44.27,132.81
2059,2024-08-22,Customer 31,East,Home & Kitchen,Coffee Maker,1,70.92,70.92
